nuc,name,category_name,category_code,total
,TAFE NSW - Hunter and Central Coast. Maitland Campus Library.,Research & Reports,research,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,Books & Libraries,book,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,"Music, Audio & Video",music,0
,TAFE NSW - Hunter and Central Coast. Muswellbrook Library.,Research & Reports,research,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,Books & Libraries,book,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,"Diaries, Letters & Archives",diary,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,"Images, Maps & Artefacts",image,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,Magazines & Newsletters,magazine,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,"Music, Audio & Video",music,0
NHIN,TAFE NSW - Hunter and Central Coast. Newcastle Library.,Research & Reports,research,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,Books & Libraries,book,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Hunter and Central Coast. Scone Campus Library.,Research & Reports,research,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,Books & Libraries,book,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,"Music, Audio & Video",music,0
,TAFE NSW - Hunter and Central Coast. Singleton Library.,Research & Reports,research,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,Books & Libraries,book,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,"Music, Audio & Video",music,0
,TAFE NSW - Hunter and Central Coast. Wyong Library.,Research & Reports,research,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,Books & Libraries,book,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,"Diaries, Letters & Archives",diary,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,"Images, Maps & Artefacts",image,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,Magazines & Newsletters,magazine,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,"Music, Audio & Video",music,0
NTAFEII,TAFE NSW - Illawarra and South Coast.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Bega Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Cooma Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Dapto Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Goulburn Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Moruya Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Moss Vale Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Nowra Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Queanbeyan Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Shellharbour Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Ulladulla Campus Library.,Research & Reports,research,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,Books & Libraries,book,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,"Diaries, Letters & Archives",diary,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,"Images, Maps & Artefacts",image,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,Magazines & Newsletters,magazine,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,"Music, Audio & Video",music,0
NWT,TAFE NSW - Illawarra and South Coast. Wollongong Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Wollongong West Campus Library.,Research & Reports,research,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,Books & Libraries,book,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,"Music, Audio & Video",music,0
,TAFE NSW - Illawarra and South Coast. Yallah Campus Library.,Research & Reports,research,0
,TAFE NSW - Northern Sydney.,Books & Libraries,book,0
,TAFE NSW - Northern Sydney.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Northern Sydney.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Northern Sydney.,Magazines & Newsletters,magazine,0
,TAFE NSW - Northern Sydney.,"Music, Audio & Video",music,0
,TAFE NSW - Northern Sydney.,Research & Reports,research,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,Books & Libraries,book,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,"Diaries, Letters & Archives",diary,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,"Images, Maps & Artefacts",image,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,Magazines & Newsletters,magazine,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,"Music, Audio & Video",music,0
NBSC,TAFE NSW - Northern Sydney. Bradfield Senior College Library - See St Leonards Library.,Research & Reports,research,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,Books & Libraries,book,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,Magazines & Newsletters,magazine,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,"Music, Audio & Video",music,0
,TAFE NSW - Northern Sydney. Crows Nest College Library- CLOSED.,Research & Reports,research,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,Books & Libraries,book,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,"Music, Audio & Video",music,0
,TAFE NSW - Northern Sydney. Hornsby College Library.,Research & Reports,research,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,Books & Libraries,book,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,"Music, Audio & Video",music,0
,TAFE NSW - Northern Sydney. Northern Beaches College Library.,Research & Reports,research,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,Books & Libraries,book,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,"Diaries, Letters & Archives",diary,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,"Images, Maps & Artefacts",image,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,Magazines & Newsletters,magazine,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,"Music, Audio & Video",music,0
NRYF,TAFE NSW - Northern Sydney. Ryde College Library.,Research & Reports,research,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,Books & Libraries,book,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,"Diaries, Letters & Archives",diary,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,"Images, Maps & Artefacts",image,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,Magazines & Newsletters,magazine,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,"Music, Audio & Video",music,0
NNSCL,TAFE NSW - Northern Sydney. St Leonards Library.,Research & Reports,research,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,Books & Libraries,book,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,"Diaries, Letters & Archives",diary,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,"Images, Maps & Artefacts",image,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,Magazines & Newsletters,magazine,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,"Music, Audio & Video",music,0
,TAFE NSW - Northern Sydney. TAFE NSW Meadowbank Library.,Research & Reports,research,0
NWAT,TAFE NSW - Riverina. Wagga Wagga Campus Library.,Books & Libraries,book,0
NWAT,TAFE NSW - Riverina. Wagga Wagga Campus Library.,"Diaries, Letters & Archives",diary,0
NWAT,TAFE NSW - Riverina. Wagga Wagga Campus Library.,"Images, Maps & Artefacts",image,0
