nuc,name,category_name,category_code,format,total
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,Map,9
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,Map/Atlas,4
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,Map/Single map,1
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",9
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,Photograph,6
SROB,Robe District Council. Robe Public Library.,"Images, Maps & Artefacts",image,Government publication,2
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Audio book,3570
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Video,944
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Video/Captioned,805
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Sound,73
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Sound/Other sound,65
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Sound/Recorded music,13
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Government publication,34
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Microform,27
SROB,Robe District Council. Robe Public Library.,"Music, Audio & Video",music,Printed music,1
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Book,71
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Book/Braille,12
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Book/Illustrated,58
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Book/Large print,30
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Government publication,68
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Thesis,5
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Article,4
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Article/Other article,3
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Article/Report,1
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Article/Review,1
SROB,Robe District Council. Robe Public Library.,Research & Reports,research,Microform,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Book,149
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Book/Braille,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Book/Illustrated,140
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Book/Large print,6
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Audio book,9
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Article,7
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Article/Other article,2
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Article/Report,6
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Conference Proceedings,4
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Government publication,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Periodical,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Books & Libraries,book,Thesis,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,"Music, Audio & Video",music,Audio book,9
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,"Music, Audio & Video",music,Sound,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,"Music, Audio & Video",music,Sound/Other sound,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,"Music, Audio & Video",music,Video,3
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,"Music, Audio & Video",music,Government publication,2
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Book,17
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Book/Braille,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Book/Illustrated,17
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Book/Large print,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Government publication,4
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Article,2
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Article/Other article,2
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Article/Report,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Conference Proceedings,1
QROC,Rockhampton Hospital. Rockhampton Hospital Library.,Research & Reports,research,Thesis,1
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Book,112885
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Book/Braille,2420
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Book/Illustrated,61779
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Book/Large print,27486
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Audio book,35235
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Government publication,767
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Microform,354
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article,294
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Book chapter,28
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Journal or magazine article,73
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Other article,75
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Report,69
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Review,38
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Article/Working paper,7
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Conference Proceedings,213
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Periodical,116
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",116
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Thesis,57
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Books & Libraries,book,Archived website,21
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Diaries, Letters & Archives",diary,Unpublished,127
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Diaries, Letters & Archives",diary,Published,56
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Diaries, Letters & Archives",diary,Government publication,19
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Map,288
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Map/Atlas,101
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Map/Electronic,1
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Map/Single map,28
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",51
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Photograph,40
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Object,26
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Government publication,23
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Art work,6
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Images, Maps & Artefacts",image,Microform,5
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Audio book,35235
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Sound,693
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",3
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Sound/Other sound,539
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Sound/Recorded music,233
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Government publication,205
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Microform,205
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Video,202
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Video/Captioned,68
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,"Music, Audio & Video",music,Printed music,60
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Book,1231
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Book/Braille,112
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Book/Illustrated,1014
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Book/Large print,216
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Government publication,972
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article,120
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Book chapter,7
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Journal or magazine article,5
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Other article,53
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Report,35
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Review,24
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Article/Working paper,1
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Thesis,63
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Microform,35
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Periodical,11
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,"Periodical/Journal, magazine, other",11
QRML,Rockhampton Regional Council Libraries. Rockhampton Regional Library.,Research & Reports,research,Conference Proceedings,5
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Book,3375
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Book/Braille,336
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Book/Illustrated,2739
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Book/Large print,464
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Audio book,954
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Government publication,113
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Article,58
XPALR:RM,Rosebery Middle School.,Books & Libraries,book,Article/Book chapter,24
